"category","product_name","brand","price","stock","origin","general_description","shipping_infor","guarantee_details","image_url","Matierial","Style"
"Kính cận","IC! Berlin Eyewear - Sunglasses - THEANTIHERO","IC! Berlin","10,800,000VND","106","Đức","ic! berlin là thương hiệu kính mắt cao cấp đến từ Đức, nổi tiếng với thiết kế tối giản, công nghệ chế tác tiên tiến và độ bền vượt trội. Các sản phẩm của ic! berlin sử dụng vật liệu kim loại siêu nhẹ, không ốc vít, mang lại sự thoải mái và chắc chắn khi đeo. Mỗi chiếc kính thể hiện tinh thần kỹ thuật chính xác của Đức kết hợp cùng phong cách hiện đại và cá tính.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_trang__k_nh_m_t_nam_n__unisex__k_nh_r_m__ki_u_d_ng_vu_ng_n_a_vi_n__2__49c75ff284e24169a6165938e3451fb1_master.jpg","Kim loại","Vuông"
"Kính cận","Jimmy Choo Eyewear - Sunglasses - 0JC5012F","Jimmy","5,744,000VND","170","Anh","Jimmy Choo là thương hiệu thời trang cao cấp nổi tiếng đến từ Anh Quốc, được biết đến với những thiết kế phụ kiện sang trọng và tinh tế, đặc biệt là giày và túi xách. Trong lĩnh vực mắt kính, Jimmy Choo Eyewear cũng tiếp tục khẳng định vị thế của mình bằng những sản phẩm kết hợp giữa sự thanh lịch cổ điển và nét hiện đại, thời thượng. Mỗi chiếc kính Jimmy Choo không chỉ là phụ kiện bảo vệ mắt mà còn là tuyên ngôn cá tính, giúp người dùng tự tin tỏa sáng. ","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng + Shady tặng Gói bảo hành chính hãng thêm 6 tháng. Tổng thời gian bảo hành lên đến 18 tháng","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_jimmy_choo_n__0jc5012f__3__4149320752754c6f88bc9bd86c17a045_master.jpg","Nhựa","Mắt mèo"
"Kính cận","Kính Mát MK1170","OEM","520,000VND","107","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","13 tháng + Shady tặng Gói bảo hành chính hãng thêm 6 tháng. Tổng thời gian bảo hành lên đến 18 tháng","https://product.hstatic.net/1000096196/product/t_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_phi_cong__4__0f1f3a7c2ae3441ab39d554ba1590d3a_master.jpg","Kim loại","Oval"
"Kính cận","Kính Mát MK1171","OEM","420,000VND","138","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__12__283c0490bad24e57acf5a41f6a534100_master.jpg","Kim loại","Vuông"
"Kính cận","Kính Mát MK1172","OEM","350,000VND","133","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/h_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_tron__4__620df12fb8354e3f9b1f0cdc3e82ea0e_master.jpg","Kim loại","Tròn"
"Kính cận","Kính Mát MK1173","OEM","350,000VND","150","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__c2bd8042bcf144c797f0f807f2610a5b_master.jpg","Kim loại","Vuông"
"Kính cận","Kính Mát MK1174","OEM","350,000VND","108","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/at_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_mat_meo__4__61a206b52b714b93ada6a8bcef5f11d3_master.jpg","Kim loại","Mắt mèo"
"Kính cận","Kính Mát MN1113","OEM","220,000VND","114","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi ( ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_tron__24__e29b3ae4646443ceab9fb058528bf76d_master.jpg","Nhựa","Tròn"
"Kính cận","Kính Mát MN1238","OEM","350,000VND","163","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__5__b1a1e68c3861496383c95a3a5182644d_master.jpg","Nhựa","Vuông"
"Kính cận","Kính Mát MN1243","OEM","320,000VND","145","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__3__02f36c459bfc41208e655842907343b5_master.jpg","Nhựa","Vuông"
"Kính cận","Kính Mát MN1244","OEM","320,000VND","188","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__3__0062dbfa6ed8443b81051e020fda6775_master.jpg","Nhựa","Vuông"
"Kính cận","Kính Mát MN1245","OEM","350,000VND","116","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__806704f4c2e6462a9908891a42db4e2a_master.jpg","Nhựa","Vuông"
"Kính cận","Kính Mát MN1247","OEM","450,000VND","109","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/at_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_mat_meo__4__e06b1e17c25d4584ac0b21820bb742f9_master.jpg","Nhựa","Mắt mèo"
"Kính cận","Kính Mát MN1249","OEM","350,000VND","106","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__d3f92c285a944ac98e125749a1b8ca9d_master.jpg","Nhựa","Vuông"
"Kính cận","Kính Mát MN1250","OEM","350,000VND","131","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/at_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_mat_meo__4__b96fb5caddc049a888116bcb8a5208b0_master.jpg","Nhựa","Mắt mèo"
"Kính cận","Kính Mát MN1251","OEM","350,000VND","151","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/at_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_mat_meo__4__9e8d159362824c5ca6c33bae93fed77c_master.jpg","Nhựa","Mắt mèo"
"Kính cận","Kính Mát MN1253","OEM","390,000VND","110","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/_t_th_i_trang__k_nh_m_t_nam_n__unisex__k_nh_r_m__ki_u_d_ng_m_t_m_o__4__bfab5816bdd7419c8e137575bd69a298_master.jpg","Nhựa","Mắt mèo"
"Kính cận","Kính Mát MN1255","OEM","390,000VND","185","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_nam_n__mn1255__3__77801edffd034f0588f5d4563252b1ca_master.jpg","Nhựa","Vuông"
"Kính cận","Kính Mát MN1256","OEM","390,000VND","169","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://product.hstatic.net/1000096196/product/_m_t_th_i_trang__k_nh_m_t_nam_n__unisex__k_nh_r_m__ki_u_d_ng_vu_ng_11__b4a2453d0d8041c2a28a558fe9eab712_master.jpg","Nhựa","Vuông"
"Kính cận","Kính Mát MN1257","OEM","390,000VND","165","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_n__mn1257-12_bceaffb16de04f4d83f1363939091ac7_master.jpg","Nhựa","Oval"
"Kính cận","Kính Mát MN1258","OEM","390,000VND","118","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_nam_n__mn1258-12_02b567e3726b465294b8a1709559e43b_master.jpg","Nhựa","Vuông"
"Kính cận","Kính Mát MN1259","OEM","390,000VND","158","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_nam_n__mn1259-4_6c7dfab301914ba39389bc88cad4a64d_master.jpg","Nhựa","Vuông"
"Kính cận","Kính Mát MN1260","OEM","390,000VND","195","","OEM (Original Equipment Manufacturer) là hình thức sản xuất trong đó sản phẩm được gia công bởi một đơn vị nhưng mang thương hiệu của đối tác đặt hàng. Mô hình OEM cho phép doanh nghiệp tối ưu chi phí, tập trung vào xây dựng thương hiệu và phân phối. Chất lượng sản phẩm phụ thuộc vào tiêu chuẩn, vật liệu và quy trình mà bên đặt hàng yêu cầu.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","Đệm mũi (ve), ốc và nắn chỉnh kính trọn đời","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_nam_n__mn1260-10_e34e8d2aee5040b19e1ed03243443fec_master.jpg","Nhựa","Vuông"
"Kính cận","Lacoste Eyewear - Sunglasses - L235SA","Lacoste","4,080,000VND","175","Pháp","Lacoste, thương hiệu thời trang lừng danh đến từ Pháp, không chỉ nổi tiếng với những chiếc áo polo huyền thoại mà còn định hình phong cách sống hiện đại, năng động. Nước Pháp lãng mạn, thanh lịch kết hợp cùng tinh thần thể thao mạnh mẽ đã tạo nên DNA đặc trưng cho các sản phẩm của Lacoste.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/t_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_phi_cong__4__e4b95baac29b4f259dd9d907a8d151dd_master.jpg","Kim loại","Oval"
"Kính cận","Lacoste Eyewear - Sunglasses - L256SLB","Lacoste","4,400,000VND","130","Pháp","Lacoste, thương hiệu thời trang lừng danh đến từ Pháp, không chỉ nổi tiếng với những chiếc áo polo huyền thoại mà còn định hình phong cách sống hiện đại, năng động. Nước Pháp lãng mạn, thanh lịch kết hợp cùng tinh thần thể thao mạnh mẽ đã tạo nên DNA đặc trưng cho các sản phẩm của Lacoste.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/t_th_i_trang__k_nh_m_t_nam_n__unisex__k_nh_r_m__ki_u_d_ng_phi_c_ng__1__6da37d57691e403c9211200390d2ed7b_master.jpg","Kim loại","Oval"
"Kính cận","Lacoste Eyewear - Sunglasses - L260S","Lacoste","4,640,000VND","127","Pháp","Lacoste, thương hiệu thời trang lừng danh đến từ Pháp, không chỉ nổi tiếng với những chiếc áo polo huyền thoại mà còn định hình phong cách sống hiện đại, năng động. Nước Pháp lãng mạn, thanh lịch kết hợp cùng tinh thần thể thao mạnh mẽ đã tạo nên DNA đặc trưng cho các sản phẩm của Lacoste.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/t_th_i_trang__k_nh_m_t_nam_n__unisex__k_nh_r_m__ki_u_d_ng_l_c_gi_c__4__3a8717efd71b494c9b61fdd00daf4d01_master.jpg","Kim loại","Tròn"
"Kính cận","Lacoste Eyewear - Sunglasses - L261S","Lacoste","4,640,000VND","164","Pháp","Lacoste, thương hiệu thời trang lừng danh đến từ Pháp, không chỉ nổi tiếng với những chiếc áo polo huyền thoại mà còn định hình phong cách sống hiện đại, năng động. Nước Pháp lãng mạn, thanh lịch kết hợp cùng tinh thần thể thao mạnh mẽ đã tạo nên DNA đặc trưng cho các sản phẩm của Lacoste.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/m_t_th_i_trang__k_nh_m_t_nam_n__unisex__k_nh_r_m__ki_u_d_ng_phi_c_ng-5_6c7e12e351ad42ac8bbba1b350c4c0a4_master.jpg","Kim loại","Oval"
"Kính cận","Lacoste Eyewear - Sunglasses - L262SLB","Lacoste","4,160,000VND","119","Pháp","Lacoste, thương hiệu thời trang lừng danh đến từ Pháp, không chỉ nổi tiếng với những chiếc áo polo huyền thoại mà còn định hình phong cách sống hiện đại, năng động. Nước Pháp lãng mạn, thanh lịch kết hợp cùng tinh thần thể thao mạnh mẽ đã tạo nên DNA đặc trưng cho các sản phẩm của Lacoste.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://cdn.hstatic.net/products/1000096196/k_nh_m_t_lacoste_nam_n__l262slb-3_9f6564bd613e49d0927f375c85d131aa_master.jpg","Kim loại","Tròn"
"Kính cận","Lacoste Eyewear - Sunglasses - L6037SLB","Lacoste","3,120,000VND","181","Pháp","Lacoste, thương hiệu thời trang lừng danh đến từ Pháp, không chỉ nổi tiếng với những chiếc áo polo huyền thoại mà còn định hình phong cách sống hiện đại, năng động. Nước Pháp lãng mạn, thanh lịch kết hợp cùng tinh thần thể thao mạnh mẽ đã tạo nên DNA đặc trưng cho các sản phẩm của Lacoste.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/h_m_t_th_i_trang__k_nh_m_t_nam_n__unisex__k_nh_r_m__ki_u_d_ng_tr_n__8__0aeced7811fc4153a0d17e75e6dab47f_master.jpg","Nhựa","Tròn"
"Kính cận","Lacoste Eyewear - Sunglasses - L6050SPLB","Lacoste","4,400,000VND","117","Pháp","Lacoste, thương hiệu thời trang lừng danh đến từ Pháp, không chỉ nổi tiếng với những chiếc áo polo huyền thoại mà còn định hình phong cách sống hiện đại, năng động. Nước Pháp lãng mạn, thanh lịch kết hợp cùng tinh thần thể thao mạnh mẽ đã tạo nên DNA đặc trưng cho các sản phẩm của Lacoste.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_m_t_th_i_trang__k_nh_m_t_nam_n__unisex__k_nh_r_m__ki_u_d_ng_vu_ng__5__4b18a6731c94452fa3f9498ed22d38a6_master.jpg","Nhựa","Vuông"
"Kính cận","Lacoste Eyewear - Sunglasses - L964SA","Lacoste","3,360,000VND","111","Pháp","Lacoste, thương hiệu thời trang lừng danh đến từ Pháp, không chỉ nổi tiếng với những chiếc áo polo huyền thoại mà còn định hình phong cách sống hiện đại, năng động. Nước Pháp lãng mạn, thanh lịch kết hợp cùng tinh thần thể thao mạnh mẽ đã tạo nên DNA đặc trưng cho các sản phẩm của Lacoste.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__3__e97115e8f62940b98600c701f88d2e67_master.jpg","Kim loại","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ103","Maui Jim ","7,720,000VND","100","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong_the_thao__3__fd8282e589d94e87a2d8e1ae73aa169b_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ245","Maui Jim ","8,890,000VND","145","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/t_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_phi_cong__3__e1bcc615162e4834a5a8fe8c461015e5_master.jpg","Titan","Oval"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ405","Maui Jim ","5,920,000VND","161","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong_the_thao__3__fa49ffa73d2049dfa6a2253182a573f3_master.jpg","Nhựa","Vuông"
